|dates|Custer_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Custer_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Custer_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Custer_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Custer_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Custer_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Custer_Montana_UnitedStates.TotalPopulation.data|Custer_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11402.0|0
