|dates|DeBaca_NewMexico_UnitedStates.MaleAndFemale_AtLeast65_Population.data|DeBaca_NewMexico_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|DeBaca_NewMexico_UnitedStates.Male_Total_Population.data|DeBaca_NewMexico_UnitedStates.Male_Total_Population.missing|DeBaca_NewMexico_UnitedStates.Female_Total_Population.data|DeBaca_NewMexico_UnitedStates.Female_Total_Population.missing|DeBaca_NewMexico_UnitedStates.MaleAndFemale_Under18_Population.data|DeBaca_NewMexico_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-04-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-04-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-05-31|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-06-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-07-31|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-08-31|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-09-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-10-31|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-11-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2020-12-31|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-10|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-11|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-12|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-13|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-14|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-15|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-16|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-17|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-18|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-19|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-20|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-21|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-22|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-23|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-24|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-25|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-26|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-27|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-28|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-29|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-30|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-01-31|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-01|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-02|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-03|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-04|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-05|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-06|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-07|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-08|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-09|497.0|0|882.0|0|899.0|0|399.0|0
0|2021-02-10|497.0|0|882.0|0|899.0|0|399.0|0
