|dates|Emery_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Emery_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Emery_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Emery_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Emery_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Emery_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Emery_Utah_UnitedStates.TotalPopulation.data|Emery_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10012.0|0
