|dates|Jewell_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Jewell_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Jewell_Kansas_UnitedStates.Male_Total_Population.data|Jewell_Kansas_UnitedStates.Male_Total_Population.missing|Jewell_Kansas_UnitedStates.Female_Total_Population.data|Jewell_Kansas_UnitedStates.Female_Total_Population.missing|Jewell_Kansas_UnitedStates.MaleAndFemale_Under18_Population.data|Jewell_Kansas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-07|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-08|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-09|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-10|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-11|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-12|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-13|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-14|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-15|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-16|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-17|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-18|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-19|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-20|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-21|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-22|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-23|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-24|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-25|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-26|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-27|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-28|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-29|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-30|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-03-31|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-01|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-02|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-03|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-04|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-05|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-06|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-07|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-08|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-09|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-10|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-11|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-12|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-13|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-14|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-15|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-16|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-17|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-18|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-19|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-20|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-21|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-22|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-23|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-24|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-25|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-26|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-27|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-28|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-29|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-04-30|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-01|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-02|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-03|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-04|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-05|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-06|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-07|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-08|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-09|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-10|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-11|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-12|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-13|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-14|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-15|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-16|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-17|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-18|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-19|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-20|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-21|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-22|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-23|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-24|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-25|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-26|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-27|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-28|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-29|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-30|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-05-31|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-01|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-02|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-03|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-04|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-05|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-06|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-07|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-08|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-09|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-10|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-11|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-12|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-13|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-14|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-15|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-16|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-17|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-18|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-19|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-20|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-21|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-22|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-23|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-24|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-25|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-26|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-27|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-28|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-29|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-06-30|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-01|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-02|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-03|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-04|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-05|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-06|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-07|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-08|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-09|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-10|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-11|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-12|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-13|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-14|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-15|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-16|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-17|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-18|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-19|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-20|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-21|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-22|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-23|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-24|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-25|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-26|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-27|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-28|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-29|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-30|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-07-31|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-01|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-02|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-03|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-04|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-05|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-06|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-07|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-08|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-09|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-10|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-11|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-12|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-13|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-14|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-15|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-16|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-17|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-18|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-19|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-20|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-21|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-22|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-23|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-24|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-25|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-26|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-27|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-28|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-29|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-30|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-08-31|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-01|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-02|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-03|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-04|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-05|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-06|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-07|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-08|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-09|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-10|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-11|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-12|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-13|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-14|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-15|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-16|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-17|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-18|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-19|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-20|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-21|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-22|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-23|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-24|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-25|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-26|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-27|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-28|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-29|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-09-30|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-01|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-02|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-03|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-04|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-05|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-06|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-07|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-08|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-09|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-10|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-11|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-12|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-13|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-14|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-15|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-16|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-17|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-18|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-19|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-20|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-21|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-22|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-23|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-24|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-25|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-26|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-27|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-28|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-29|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-30|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-10-31|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-01|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-02|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-03|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-04|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-05|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-06|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-07|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-08|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-09|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-10|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-11|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-12|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-13|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-14|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-15|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-16|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-17|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-18|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-19|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-20|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-21|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-22|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-23|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-24|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-25|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-26|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-27|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-28|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-29|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-11-30|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-01|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-02|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-03|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-04|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-05|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-06|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-07|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-08|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-09|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-10|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-11|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-12|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-13|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-14|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-15|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-16|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-17|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-18|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-19|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-20|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-21|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-22|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-23|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-24|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-25|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-26|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-27|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-28|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-29|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-30|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2020-12-31|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-01|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-02|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-03|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-04|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-05|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-06|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-07|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-08|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-09|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-10|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-11|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-12|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-13|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-14|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-15|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-16|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-17|856.0|0|1452.0|0|1389.0|0|539.0|0
0|2021-01-18|856.0|0|1452.0|0|1389.0|0|539.0|0
