|dates|Niobrara_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Niobrara_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Niobrara_Wyoming_UnitedStates.NYT_ConfirmedDeaths.data|Niobrara_Wyoming_UnitedStates.NYT_ConfirmedDeaths.missing|Niobrara_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Niobrara_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Niobrara_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Niobrara_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
