|dates|Mercer_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|Mercer_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|Mercer_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|Mercer_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Mercer_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|Mercer_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|Mercer_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|Mercer_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-23|3241.0|0|190.0|0|5.5377440979306325|0|3431.0|0
0|2020-02-24|3241.0|0|190.0|0|5.5377440979306325|0|3431.0|0
0|2020-02-25|3241.0|0|190.0|0|5.5377440979306325|0|3431.0|0
0|2020-02-26|3241.0|0|190.0|0|5.5377440979306325|0|3431.0|0
0|2020-02-27|3241.0|0|190.0|0|5.5377440979306325|0|3431.0|0
0|2020-02-28|3241.0|0|190.0|0|5.5377440979306325|0|3431.0|0
0|2020-02-29|3241.0|0|190.0|0|5.5377440979306325|0|3431.0|0
0|2020-03-01|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-02|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-03|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-04|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-05|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-06|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-07|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-08|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-09|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-10|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-11|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-12|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-13|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-14|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-15|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-16|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-17|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-18|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-19|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-20|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-21|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-22|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-23|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-24|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-25|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-26|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-27|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-28|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-29|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-30|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-03-31|3317.5|0|166.5|0|4.778989667049369|0|3484.0|0
0|2020-04-01|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-02|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-03|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-04|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-05|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-06|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-07|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-08|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-09|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-10|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-11|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-12|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-13|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-14|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-15|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-16|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-17|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-18|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-19|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-20|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-21|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-22|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-23|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-24|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-25|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-26|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-27|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-28|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-29|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-04-30|3228.5|0|285.0|0|8.111569659883306|0|3513.5|0
0|2020-05-01|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-02|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-03|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-04|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-05|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-06|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-07|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-08|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-09|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-10|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-11|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-12|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-13|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-14|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-15|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-16|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-17|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-18|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-19|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-20|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-21|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-22|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-23|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-24|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-25|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-26|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-27|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-28|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-29|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-30|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-05-31|3428.0|0|281.0|0|7.576166082502022|0|3709.0|0
0|2020-06-01|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-02|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-03|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-04|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-05|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-06|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-07|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-08|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-09|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-10|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-11|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-12|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-13|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-14|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-15|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-16|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-17|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-18|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-19|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-20|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-21|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-22|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-23|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-24|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-25|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-26|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-27|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-28|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-29|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-06-30|3540.0|0|224.0|0|5.951115834218916|0|3764.0|0
0|2020-07-01|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-02|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-03|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-04|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-05|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-06|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-07|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-08|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-09|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-10|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-11|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-12|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-13|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-14|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-15|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-16|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-17|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-18|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-19|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-20|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-21|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-22|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-23|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-24|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-25|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-26|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-27|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-28|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-29|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-30|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-07-31|3557.0|0|215.0|0|5.6998939554612935|0|3772.0|0
0|2020-08-01|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-02|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-03|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-04|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-05|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-06|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-07|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-08|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-09|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-10|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-11|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-12|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-13|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-14|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-15|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-16|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-17|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-18|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-19|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-20|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-21|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-22|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-23|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-24|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-25|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-26|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-27|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-28|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-29|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-30|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-08-31|3559.0|0|231.0|0|6.094986807387863|0|3790.0|0
0|2020-09-01|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-02|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-03|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-04|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-05|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-06|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-07|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-08|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-09|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-10|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-11|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-12|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-13|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-14|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-15|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-16|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-17|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-18|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-19|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-20|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-21|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-22|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-23|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-24|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-25|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-26|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-27|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-28|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-29|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-09-30|3512.0|0|159.0|0|4.331244892399891|0|3671.0|0
0|2020-10-01|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-02|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-03|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-04|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-05|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-06|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-07|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-08|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-09|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-10|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-11|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-12|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-13|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-14|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-15|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-16|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-17|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-18|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-19|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-20|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-21|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-22|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-23|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-24|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-25|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-26|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-27|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-28|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-29|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-30|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-10-31|3458.0|0|141.0|0|3.917754931925535|0|3599.0|0
0|2020-11-01|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-02|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-03|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-04|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-05|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-06|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-07|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-08|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-09|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-10|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-11|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-12|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-13|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-14|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-15|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-16|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-17|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-18|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-19|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-20|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-21|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-22|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-23|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-24|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-25|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-26|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-27|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-28|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-29|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-11-30|3327.0|0|190.0|0|5.402331532556156|0|3517.0|0
0|2020-12-01|3249.0|0|215.0|0|6.206697459584295|0|3464.0|0
0|2020-12-02|3249.0|0|215.0|0|6.206697459584295|0|3464.0|0
0|2020-12-03|3249.0|0|215.0|0|6.206697459584295|0|3464.0|0
0|2020-12-04|3249.0|0|215.0|0|6.206697459584295|0|3464.0|0
0|2020-12-05|3249.0|0|215.0|0|6.206697459584295|0|3464.0|0
0|2020-12-06|3249.0|0|215.0|0|6.206697459584295|0|3464.0|0
0|2020-12-07|3249.0|0|215.0|0|6.206697459584295|0|3464.0|0
