|dates|Fannin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fannin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fannin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fannin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fannin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fannin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fannin_Georgia_UnitedStates.TotalPopulation.data|Fannin_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26188.0|0
