|dates|Howard_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Howard_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Howard_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Howard_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Howard_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Howard_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Howard_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Howard_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
