|dates|Boone_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Boone_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Boone_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Boone_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Boone_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Boone_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Boone_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Boone_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-07|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-08|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-09|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-10|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-11|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-12|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-13|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-14|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-15|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-16|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-17|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-18|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-19|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-20|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-21|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-22|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-23|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-24|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-25|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-26|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-27|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-28|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-29|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-30|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-05-31|2854.0|0|77.0|0|2.6270897304674174|0|2931.0|0
0|2020-06-01|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-02|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-03|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-04|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-05|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-06|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-07|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-08|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-09|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-10|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-11|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-12|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-13|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-14|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-15|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-16|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-17|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-18|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-19|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-20|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-21|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-22|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-23|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-24|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-25|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-26|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-27|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-28|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-29|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-06-30|2927.0|0|97.0|0|3.2076719576719577|0|3024.0|0
0|2020-07-01|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-02|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-03|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-04|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-05|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-06|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-07|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-08|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-09|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-10|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-11|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-12|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-13|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-14|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-15|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-16|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-17|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-18|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-19|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-20|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-21|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-22|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-23|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-24|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-25|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-26|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-27|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-28|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-29|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-30|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-07-31|2824.0|0|69.0|0|2.385067404078811|0|2893.0|0
0|2020-08-01|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-02|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-03|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-04|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-05|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-06|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-07|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-08|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-09|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-10|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-11|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-12|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-13|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-14|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-15|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-16|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-17|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-18|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-19|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-20|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-21|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-22|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-23|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-24|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-25|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-26|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-27|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-28|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-29|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-30|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-08-31|2777.0|0|57.0|0|2.0112914608327452|0|2834.0|0
0|2020-09-01|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-02|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-03|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-04|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-05|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-06|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-07|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-08|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-09|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-10|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-11|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-12|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-13|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-14|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-15|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-16|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-17|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-18|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-19|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-20|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-21|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-22|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-23|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-24|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-25|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-26|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-27|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-28|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-29|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-09-30|2761.0|0|60.0|0|2.1269053527118045|0|2821.0|0
0|2020-10-01|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-02|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-03|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-04|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-05|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-06|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-07|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-08|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-09|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-10|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-11|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-12|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-13|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-14|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-15|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-16|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-17|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-18|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-19|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-20|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-21|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-22|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-23|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-24|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-25|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-26|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-27|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-28|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-29|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-30|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-10-31|2826.0|0|54.0|0|1.875|0|2880.0|0
0|2020-11-01|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-02|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-03|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-04|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-05|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-06|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-07|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-08|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-09|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-10|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-11|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-12|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-13|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-14|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-15|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-16|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-17|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-18|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-19|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-20|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-21|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-22|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-23|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-24|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-25|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-26|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-27|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-28|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-29|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-11-30|2873.0|0|53.0|0|1.8113465481886535|0|2926.0|0
0|2020-12-01|2840.0|0|45.0|0|1.559792027729636|0|2885.0|0
0|2020-12-02|2840.0|0|45.0|0|1.559792027729636|0|2885.0|0
0|2020-12-03|2840.0|0|45.0|0|1.559792027729636|0|2885.0|0
0|2020-12-04|2840.0|0|45.0|0|1.559792027729636|0|2885.0|0
0|2020-12-05|2840.0|0|45.0|0|1.559792027729636|0|2885.0|0
0|2020-12-06|2840.0|0|45.0|0|1.559792027729636|0|2885.0|0
0|2020-12-07|2840.0|0|45.0|0|1.559792027729636|0|2885.0|0
0|2020-12-08|2840.0|0|45.0|0|1.559792027729636|0|2885.0|0
0|2020-12-09|2840.0|0|45.0|0|1.559792027729636|0|2885.0|0
