|dates|Ventura_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ventura_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ventura_California_UnitedStates.NYT_ConfirmedDeaths.data|Ventura_California_UnitedStates.NYT_ConfirmedDeaths.missing|Ventura_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ventura_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ventura_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ventura_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
