|dates|Fulton_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fulton_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fulton_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fulton_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fulton_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fulton_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fulton_NewYork_UnitedStates.TotalPopulation.data|Fulton_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|53383.0|0
