|dates|Lamar_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lamar_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lamar_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lamar_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lamar_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lamar_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lamar_Georgia_UnitedStates.TotalPopulation.data|Lamar_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19077.0|0
