|dates|Wilcox_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wilcox_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wilcox_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wilcox_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wilcox_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wilcox_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wilcox_Alabama_UnitedStates.TotalPopulation.data|Wilcox_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10373.0|0
