|dates|Radford_Virginia_UnitedStates.BLS_EmployedPopulation.data|Radford_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Radford_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Radford_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Radford_Virginia_UnitedStates.BLS_UnemploymentRate.data|Radford_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Radford_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Radford_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-27|8210.0|0|312.5|0|3.6667644470519214|0|8522.5|0
0|2020-01-28|8210.0|0|312.5|0|3.6667644470519214|0|8522.5|0
0|2020-01-29|8210.0|0|312.5|0|3.6667644470519214|0|8522.5|0
0|2020-01-30|8210.0|0|312.5|0|3.6667644470519214|0|8522.5|0
0|2020-01-31|8210.0|0|312.5|0|3.6667644470519214|0|8522.5|0
0|2020-02-01|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-02|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-03|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-04|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-05|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-06|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-07|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-08|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-09|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-10|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-11|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-12|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-13|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-14|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-15|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-16|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-17|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-18|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-19|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-20|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-21|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-22|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-23|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-24|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-25|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-26|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-27|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-28|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-02-29|8634.0|0|279.0|0|3.130259171995961|0|8913.0|0
0|2020-03-01|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-02|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-03|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-04|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-05|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-06|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-07|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-08|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-09|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-10|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-11|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-12|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-13|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-14|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-15|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-16|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-17|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-18|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-19|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-20|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-21|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-22|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-23|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-24|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-25|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-26|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-27|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-28|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-29|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-30|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-03-31|8503.5|0|364.5|0|4.110284167794316|0|8868.0|0
0|2020-04-01|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-02|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-03|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-04|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-05|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-06|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-07|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-08|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-09|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-10|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-11|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-12|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-13|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-14|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-15|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-16|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-17|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-18|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-19|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-20|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-21|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-22|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-23|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-24|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-25|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-26|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-27|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-28|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-29|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-04-30|7427.5|0|967.5|0|11.524717093508041|0|8395.0|0
0|2020-05-01|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-02|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-03|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-04|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-05|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-06|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-07|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-08|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-09|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-10|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-11|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-12|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-13|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-14|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-15|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-16|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-17|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-18|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-19|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-20|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-21|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-22|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-23|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-24|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-25|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-26|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-27|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-28|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-29|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-30|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-05-31|7531.0|0|744.0|0|8.990936555891238|0|8275.0|0
0|2020-06-01|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-02|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-03|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-04|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-05|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-06|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-07|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-08|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-09|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-10|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-11|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-12|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-13|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-14|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-15|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-16|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-17|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-18|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-19|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-20|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-21|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-22|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-23|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-24|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-25|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-26|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-27|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-28|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-29|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-06-30|7398.0|0|758.0|0|9.293771456596371|0|8156.0|0
0|2020-07-01|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-02|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-03|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-04|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-05|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-06|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-07|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-08|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-09|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-10|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-11|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-12|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-13|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-14|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-15|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-16|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-17|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-18|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-19|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-20|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-21|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-22|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-23|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-24|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-25|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-26|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-27|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-28|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-29|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-30|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-07-31|7613.0|0|694.0|0|8.354399903695679|0|8307.0|0
0|2020-08-01|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-02|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-03|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-04|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-05|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-06|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-07|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-08|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-09|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-10|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-11|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-12|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-13|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-14|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-15|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-16|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-17|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-18|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-19|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-20|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-21|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-22|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-23|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-24|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-25|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-26|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-27|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-28|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-29|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-30|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-08-31|7927.0|0|591.0|0|6.9382484151209205|0|8518.0|0
0|2020-09-01|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-02|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-03|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-04|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-05|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-06|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-07|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-08|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-09|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-10|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-11|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-12|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-13|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-14|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-15|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-16|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-17|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-18|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-19|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-20|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-21|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-22|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-23|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-24|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-25|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-26|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-27|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-28|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-29|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-09-30|7904.0|0|482.0|0|5.747674695921774|0|8386.0|0
0|2020-10-01|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-02|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-03|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-04|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-05|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-06|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-07|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-08|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-09|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-10|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-11|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-12|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-13|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-14|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-15|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-16|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-17|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-18|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-19|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-20|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-21|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-22|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-23|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-24|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-25|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-26|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-27|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-28|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-29|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-30|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-10-31|7915.0|0|402.0|0|4.833473608272214|0|8317.0|0
0|2020-11-01|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-02|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-03|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-04|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-05|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-06|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-07|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-08|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-09|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-10|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-11|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-12|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-13|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-14|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-15|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-16|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-17|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-18|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-19|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-20|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-21|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-22|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-23|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-24|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-25|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-26|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-27|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-28|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-29|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-11-30|7933.0|0|388.0|0|4.662901093618555|0|8321.0|0
0|2020-12-01|7760.0|0|476.0|0|5.779504613890238|0|8236.0|0
0|2020-12-02|7760.0|0|476.0|0|5.779504613890238|0|8236.0|0
0|2020-12-03|7760.0|0|476.0|0|5.779504613890238|0|8236.0|0
0|2020-12-04|7760.0|0|476.0|0|5.779504613890238|0|8236.0|0
0|2020-12-05|7760.0|0|476.0|0|5.779504613890238|0|8236.0|0
0|2020-12-06|7760.0|0|476.0|0|5.779504613890238|0|8236.0|0
0|2020-12-07|7760.0|0|476.0|0|5.779504613890238|0|8236.0|0
0|2020-12-08|7760.0|0|476.0|0|5.779504613890238|0|8236.0|0
0|2020-12-09|7760.0|0|476.0|0|5.779504613890238|0|8236.0|0
