|dates|Pendleton_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pendleton_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pendleton_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Pendleton_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Pendleton_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pendleton_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pendleton_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pendleton_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
