|dates|Madison_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Madison_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Madison_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Madison_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Madison_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Madison_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Madison_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Madison_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
