|dates|Crawford_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Crawford_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Crawford_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Crawford_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Crawford_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Crawford_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Crawford_Georgia_UnitedStates.TotalPopulation.data|Crawford_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12404.0|0
