|dates|Scott_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Scott_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Scott_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Scott_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Scott_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Scott_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Scott_Illinois_UnitedStates.TotalPopulation.data|Scott_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4951.0|0
