|dates|Crook_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Crook_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Crook_Wyoming_UnitedStates.NYT_ConfirmedDeaths.data|Crook_Wyoming_UnitedStates.NYT_ConfirmedDeaths.missing|Crook_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Crook_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Crook_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Crook_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
