|dates|Bland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bland_Virginia_UnitedStates.TotalPopulation.data|Bland_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6280.0|0
