|dates|Bent_Colorado_UnitedStates.BLS_EmployedPopulation.data|Bent_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Bent_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Bent_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Bent_Colorado_UnitedStates.BLS_UnemploymentRate.data|Bent_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Bent_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Bent_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-02|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-03|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-04|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-05|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-06|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-07|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-08|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-09|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-10|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-11|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-12|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-13|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-14|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-15|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-16|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-17|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-18|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-19|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-20|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-21|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-22|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-23|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-24|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-25|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-26|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-27|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-28|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-29|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-30|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-01-31|1788.5|0|53.0|0|2.878088514797719|0|1841.5|0
0|2020-02-01|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-02|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-03|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-04|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-05|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-06|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-07|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-08|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-09|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-10|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-11|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-12|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-13|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-14|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-15|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-16|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-17|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-18|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-19|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-20|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-21|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-22|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-23|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-24|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-25|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-26|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-27|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-28|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-02-29|1783.5|0|49.0|0|2.6739427012278307|0|1832.5|0
0|2020-03-01|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-02|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-03|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-04|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-05|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-06|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-07|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-08|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-09|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-10|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-11|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-12|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-13|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-14|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-15|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-16|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-17|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-18|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-19|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-20|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-21|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-22|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-23|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-24|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-25|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-26|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-27|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-28|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-29|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-30|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-03-31|1598.5|0|93.0|0|5.498078628436299|0|1691.5|0
0|2020-04-01|1617.0|0|83.0|0|4.882352941176471|0|1700.0|0
0|2020-04-02|1617.0|0|83.0|0|4.882352941176471|0|1700.0|0
0|2020-04-03|1617.0|0|83.0|0|4.882352941176471|0|1700.0|0
0|2020-04-04|1617.0|0|83.0|0|4.882352941176471|0|1700.0|0
0|2020-04-05|1617.0|0|83.0|0|4.882352941176471|0|1700.0|0
0|2020-04-06|1617.0|0|83.0|0|4.882352941176471|0|1700.0|0
0|2020-04-07|1617.0|0|83.0|0|4.882352941176471|0|1700.0|0
0|2020-04-08|1617.0|0|83.0|0|4.882352941176471|0|1700.0|0
0|2020-04-09|1617.0|0|83.0|0|4.882352941176471|0|1700.0|0
0|2020-04-10|1617.0|0|83.0|0|4.882352941176471|0|1700.0|0
0|2020-04-11|1617.0|0|83.0|0|4.882352941176471|0|1700.0|0
0|2020-04-12|1617.0|0|83.0|0|4.882352941176471|0|1700.0|0
