|dates|Dunklin_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dunklin_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dunklin_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Dunklin_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Dunklin_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dunklin_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dunklin_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dunklin_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
