|dates|NewLondon_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|NewLondon_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|NewLondon_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|NewLondon_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|NewLondon_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|NewLondon_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|NewLondon_Connecticut_UnitedStates.TotalPopulation.data|NewLondon_Connecticut_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|265206.0|0
