|dates|Lawrence_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Lawrence_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Lawrence_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Lawrence_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Lawrence_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Lawrence_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Lawrence_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Lawrence_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|12824.0|0|403.5|0|3.0504630504630503|0|13227.5|0
0|2020-01-29|12824.0|0|403.5|0|3.0504630504630503|0|13227.5|0
0|2020-01-30|12824.0|0|403.5|0|3.0504630504630503|0|13227.5|0
0|2020-01-31|12824.0|0|403.5|0|3.0504630504630503|0|13227.5|0
0|2020-02-01|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-02|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-03|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-04|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-05|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-06|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-07|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-08|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-09|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-10|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-11|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-12|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-13|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-14|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-15|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-16|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-17|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-18|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-19|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-20|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-21|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-22|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-23|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-24|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-25|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-26|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-27|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-28|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-02-29|13000.0|0|381.0|0|2.847320828039758|0|13381.0|0
0|2020-03-01|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-02|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-03|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-04|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-05|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-06|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-07|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-08|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-09|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-10|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-11|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-12|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-13|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-14|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-15|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-16|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-17|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-18|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-19|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-20|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-21|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-22|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-23|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-24|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-25|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-26|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-27|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-28|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-29|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-30|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-03-31|13046.0|0|393.5|0|2.927936307154284|0|13439.5|0
0|2020-04-01|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-02|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-03|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-04|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-05|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-06|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-07|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-08|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-09|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-10|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-11|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-12|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-13|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-14|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-15|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-16|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-17|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-18|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-19|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-20|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-21|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-22|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-23|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-24|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-25|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-26|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-27|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-28|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-29|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-04-30|11469.5|0|3092.5|0|21.236780661996978|0|14562.0|0
0|2020-05-01|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-02|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-03|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-04|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-05|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-06|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-07|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-08|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-09|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-10|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-11|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-12|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-13|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-14|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-15|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-16|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-17|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-18|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-19|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-20|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-21|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-22|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-23|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-24|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-25|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-26|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-27|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-28|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-29|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-30|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-05-31|11843.0|0|1512.0|0|11.321602396106327|0|13355.0|0
0|2020-06-01|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-02|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-03|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-04|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-05|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-06|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-07|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-08|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-09|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-10|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-11|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-12|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-13|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-14|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-15|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-16|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-17|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-18|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-19|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-20|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-21|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-22|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-23|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-24|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-25|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-26|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-27|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-28|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-29|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-06-30|12498.0|0|1016.0|0|7.518129347343495|0|13514.0|0
0|2020-07-01|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-02|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-03|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-04|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-05|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-06|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-07|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-08|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-09|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-10|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-11|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-12|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-13|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-14|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-15|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-16|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-17|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-18|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-19|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-20|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-21|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-22|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-23|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-24|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-25|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-26|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-27|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-28|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-29|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-30|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-07-31|12933.0|0|868.0|0|6.289399318889935|0|13801.0|0
0|2020-08-01|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-02|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-03|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-04|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-05|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-06|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-07|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-08|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-09|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-10|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-11|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-12|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-13|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-14|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-15|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-16|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-17|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-18|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-19|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-20|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-21|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-22|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-23|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-24|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-25|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-26|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-27|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-28|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-29|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-30|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-08-31|12927.0|0|668.0|0|4.913571165869805|0|13595.0|0
0|2020-09-01|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-02|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-03|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-04|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-05|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-06|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-07|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-08|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-09|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-10|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-11|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-12|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-13|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-14|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-15|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-16|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-17|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-18|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-19|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-20|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-21|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-22|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-23|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-24|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-25|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-26|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-27|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-28|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-29|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-09-30|13580.0|0|540.0|0|3.8243626062322944|0|14120.0|0
0|2020-10-01|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-02|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-03|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-04|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-05|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-06|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-07|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-08|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-09|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-10|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-11|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-12|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-13|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-14|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-15|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-16|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-17|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-18|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-19|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-20|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-21|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-22|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-23|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-24|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-25|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-26|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-27|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-28|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-29|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-30|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-10-31|13473.0|0|495.0|0|3.5438144329896906|0|13968.0|0
0|2020-11-01|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-02|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-03|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-04|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-05|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-06|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-07|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-08|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-09|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-10|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-11|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-12|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-13|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-14|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-15|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-16|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-17|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-18|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-19|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-20|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-21|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-22|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-23|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-24|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-25|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-26|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-27|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-28|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-29|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-11-30|12761.0|0|489.0|0|3.690566037735849|0|13250.0|0
0|2020-12-01|13110.0|0|514.0|0|3.7727539635936584|0|13624.0|0
0|2020-12-02|13110.0|0|514.0|0|3.7727539635936584|0|13624.0|0
0|2020-12-03|13110.0|0|514.0|0|3.7727539635936584|0|13624.0|0
0|2020-12-04|13110.0|0|514.0|0|3.7727539635936584|0|13624.0|0
