|dates|Scotland_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Scotland_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Scotland_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Scotland_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Scotland_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Scotland_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Scotland_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Scotland_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
