|dates|Washita_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Washita_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Washita_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.data|Washita_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.missing|Washita_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Washita_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Washita_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Washita_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
