|dates|Putnam_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Putnam_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Putnam_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Putnam_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Putnam_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Putnam_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Putnam_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Putnam_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
