|dates|JoDaviess_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|JoDaviess_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|JoDaviess_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|JoDaviess_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|JoDaviess_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|JoDaviess_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|JoDaviess_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|JoDaviess_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
