|dates|Polk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Polk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Polk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Polk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Polk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Polk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Polk_Iowa_UnitedStates.TotalPopulation.data|Polk_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|490161.0|0
