|dates|Redwood_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Redwood_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Redwood_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Redwood_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Redwood_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Redwood_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Redwood_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Redwood_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
