|dates|Botetourt_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Botetourt_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Botetourt_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Botetourt_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Botetourt_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Botetourt_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Botetourt_Virginia_UnitedStates.TotalPopulation.data|Botetourt_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|33419.0|0
