|dates|BoxButte_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|BoxButte_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|BoxButte_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|BoxButte_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|BoxButte_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|BoxButte_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|BoxButte_Nebraska_UnitedStates.TotalPopulation.data|BoxButte_Nebraska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10783.0|0
