|dates|Sedgwick_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sedgwick_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sedgwick_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sedgwick_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sedgwick_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sedgwick_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sedgwick_Kansas_UnitedStates.TotalPopulation.data|Sedgwick_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|516042.0|0
