|dates|Harney_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Harney_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Harney_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|Harney_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|Harney_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Harney_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Harney_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Harney_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
