|dates|Bernalillo_NewMexico_UnitedStates.BLS_EmployedPopulation.data|Bernalillo_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|Bernalillo_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|Bernalillo_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|Bernalillo_NewMexico_UnitedStates.BLS_UnemploymentRate.data|Bernalillo_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|Bernalillo_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|Bernalillo_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-02|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-03|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-04|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-05|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-06|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-07|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-08|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-09|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-10|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-11|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-12|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-13|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-14|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-15|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-16|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-17|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-18|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-19|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-20|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-21|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-22|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-23|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-24|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-25|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-26|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-27|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-28|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-29|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-30|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-01-31|320683.0|0|15221.0|0|4.531354196437078|0|335904.0|0
0|2020-02-01|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-02|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-03|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-04|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-05|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-06|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-07|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-08|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-09|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-10|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-11|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-12|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-13|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-14|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-15|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-16|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-17|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-18|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-19|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-20|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-21|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-22|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-23|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-24|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-25|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-26|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-27|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-28|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
0|2020-02-29|322133.5|0|15151.5|0|4.492195027943727|0|337285.0|0
