|dates|JeffersonDavis_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|JeffersonDavis_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|JeffersonDavis_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|JeffersonDavis_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|JeffersonDavis_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|JeffersonDavis_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|JeffersonDavis_Louisiana_UnitedStates.TotalPopulation.data|JeffersonDavis_Louisiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|31368.0|0
