|dates|Cole_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cole_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cole_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cole_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cole_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cole_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cole_Missouri_UnitedStates.TotalPopulation.data|Cole_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|76745.0|0
