|dates|Rowan_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Rowan_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Rowan_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Rowan_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Rowan_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Rowan_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Rowan_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Rowan_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-24|9763.5|0|616.0|0|5.934775278192591|0|10379.5|0
0|2020-01-25|9763.5|0|616.0|0|5.934775278192591|0|10379.5|0
0|2020-01-26|9763.5|0|616.0|0|5.934775278192591|0|10379.5|0
0|2020-01-27|9763.5|0|616.0|0|5.934775278192591|0|10379.5|0
0|2020-01-28|9763.5|0|616.0|0|5.934775278192591|0|10379.5|0
0|2020-01-29|9763.5|0|616.0|0|5.934775278192591|0|10379.5|0
0|2020-01-30|9763.5|0|616.0|0|5.934775278192591|0|10379.5|0
0|2020-01-31|9763.5|0|616.0|0|5.934775278192591|0|10379.5|0
0|2020-02-01|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-02|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-03|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-04|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-05|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-06|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-07|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-08|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-09|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-10|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-11|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-12|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-13|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-14|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-15|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-16|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-17|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-18|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-19|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-20|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-21|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-22|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-23|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-24|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-25|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-26|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-27|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-28|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-02-29|9956.5|0|603.0|0|5.7104976561390215|0|10559.5|0
0|2020-03-01|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-02|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-03|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-04|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-05|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-06|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-07|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-08|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-09|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-10|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-11|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-12|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-13|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-14|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-15|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-16|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-17|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-18|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-19|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-20|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-21|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-22|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-23|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-24|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-25|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-26|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-27|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-28|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-29|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-30|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-03-31|10041.5|0|666.5|0|6.224318266716474|0|10708.0|0
0|2020-04-01|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-02|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-03|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-04|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-05|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-06|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-07|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-08|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-09|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-10|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-11|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-12|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-13|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-14|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-15|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-16|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-17|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-18|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-19|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-20|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-21|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-22|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-23|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-24|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-25|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-26|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-27|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-28|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-29|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-04-30|8861.0|0|1891.5|0|17.591257847012322|0|10752.5|0
0|2020-05-01|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-02|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-03|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-04|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-05|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-06|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-07|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-08|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-09|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-10|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-11|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-12|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-13|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-14|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-15|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-16|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-17|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-18|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-19|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-20|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-21|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-22|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-23|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-24|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-25|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-26|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-27|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-28|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-29|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-30|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-05-31|8926.0|0|1239.0|0|12.188883423512051|0|10165.0|0
0|2020-06-01|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-02|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-03|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-04|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-05|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-06|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-07|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-08|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-09|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-10|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-11|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-12|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-13|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-14|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-15|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-16|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-17|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-18|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-19|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-20|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-21|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-22|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-23|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-24|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-25|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-26|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-27|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-28|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-29|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-06-30|8725.0|0|646.0|0|6.893607939387472|0|9371.0|0
0|2020-07-01|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-02|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-03|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-04|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-05|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-06|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-07|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-08|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-09|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-10|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-11|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-12|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-13|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-14|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-15|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-16|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-17|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-18|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-19|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-20|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-21|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-22|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-23|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-24|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-25|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-26|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-27|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-28|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-29|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-30|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-07-31|9014.0|0|632.0|0|6.551938627410325|0|9646.0|0
0|2020-08-01|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-02|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-03|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-04|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-05|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-06|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-07|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-08|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-09|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-10|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-11|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-12|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-13|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-14|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-15|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-16|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-17|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-18|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-19|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-20|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-21|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-22|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-23|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-24|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-25|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-26|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-27|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-28|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-29|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-30|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-08-31|9127.0|0|524.0|0|5.429489172106518|0|9651.0|0
0|2020-09-01|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-02|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-03|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-04|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-05|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-06|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-07|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-08|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-09|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-10|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-11|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-12|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-13|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-14|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-15|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-16|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-17|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-18|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-19|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-20|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-21|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-22|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-23|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-24|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-25|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-26|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-27|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-28|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-29|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-09-30|9241.0|0|512.0|0|5.249666769199221|0|9753.0|0
0|2020-10-01|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-02|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-03|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-04|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-05|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-06|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-07|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-08|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-09|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-10|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-11|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-12|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-13|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-14|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-15|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-16|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-17|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-18|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-19|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-20|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-21|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-22|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-23|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-24|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-25|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-26|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-27|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-28|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-29|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-30|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-10-31|9280.0|0|497.0|0|5.083358903549146|0|9777.0|0
0|2020-11-01|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-02|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-03|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-04|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-05|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-06|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-07|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-08|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-09|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-10|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-11|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-12|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-13|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-14|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-15|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-16|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-17|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-18|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-19|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-20|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-21|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-22|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-23|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-24|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-25|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-26|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-27|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-28|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-29|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-11-30|9250.0|0|516.0|0|5.28363710833504|0|9766.0|0
0|2020-12-01|8733.0|0|567.0|0|6.096774193548387|0|9300.0|0
0|2020-12-02|8733.0|0|567.0|0|6.096774193548387|0|9300.0|0
0|2020-12-03|8733.0|0|567.0|0|6.096774193548387|0|9300.0|0
0|2020-12-04|8733.0|0|567.0|0|6.096774193548387|0|9300.0|0
0|2020-12-05|8733.0|0|567.0|0|6.096774193548387|0|9300.0|0
0|2020-12-06|8733.0|0|567.0|0|6.096774193548387|0|9300.0|0
0|2020-12-07|8733.0|0|567.0|0|6.096774193548387|0|9300.0|0
