|dates|Hardeman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hardeman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hardeman_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Hardeman_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Hardeman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hardeman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hardeman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hardeman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
