|dates|McIntosh_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McIntosh_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McIntosh_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McIntosh_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McIntosh_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McIntosh_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McIntosh_Georgia_UnitedStates.TotalPopulation.data|McIntosh_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14378.0|0
