|dates|Gem_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gem_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gem_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gem_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gem_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gem_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gem_Idaho_UnitedStates.TotalPopulation.data|Gem_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18112.0|0
