|dates|Sullivan_Missouri_UnitedStates.BLS_EmployedPopulation.data|Sullivan_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Sullivan_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Sullivan_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Sullivan_Missouri_UnitedStates.BLS_UnemploymentRate.data|Sullivan_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Sullivan_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Sullivan_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-20|2651.0|0|132.5|0|4.7601940003592595|0|2783.5|0
0|2020-01-21|2651.0|0|132.5|0|4.7601940003592595|0|2783.5|0
0|2020-01-22|2651.0|0|132.5|0|4.7601940003592595|0|2783.5|0
0|2020-01-23|2651.0|0|132.5|0|4.7601940003592595|0|2783.5|0
0|2020-01-24|2651.0|0|132.5|0|4.7601940003592595|0|2783.5|0
0|2020-01-25|2651.0|0|132.5|0|4.7601940003592595|0|2783.5|0
0|2020-01-26|2651.0|0|132.5|0|4.7601940003592595|0|2783.5|0
0|2020-01-27|2651.0|0|132.5|0|4.7601940003592595|0|2783.5|0
0|2020-01-28|2651.0|0|132.5|0|4.7601940003592595|0|2783.5|0
0|2020-01-29|2651.0|0|132.5|0|4.7601940003592595|0|2783.5|0
0|2020-01-30|2651.0|0|132.5|0|4.7601940003592595|0|2783.5|0
0|2020-01-31|2651.0|0|132.5|0|4.7601940003592595|0|2783.5|0
0|2020-02-01|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-02|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-03|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-04|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-05|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-06|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-07|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-08|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-09|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-10|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-11|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-12|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-13|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-14|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-15|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-16|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-17|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-18|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-19|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-20|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-21|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-22|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-23|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-24|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-25|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-26|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-27|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-28|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-02-29|2661.5|0|129.0|0|4.622827450277728|0|2790.5|0
0|2020-03-01|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-02|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-03|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-04|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-05|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-06|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-07|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-08|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-09|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-10|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-11|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-12|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-13|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-14|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-15|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-16|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-17|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-18|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-19|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-20|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-21|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-22|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-23|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-24|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-25|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-26|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-27|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-28|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-29|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-30|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-03-31|2671.0|0|142.0|0|5.047991468183434|0|2813.0|0
0|2020-04-01|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-02|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-03|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-04|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-05|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-06|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-07|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-08|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-09|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-10|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-11|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-12|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-13|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-14|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-15|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-16|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-17|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-18|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-19|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-20|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-21|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-22|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-23|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-24|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-25|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-26|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-27|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-28|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-29|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-04-30|2627.5|0|178.0|0|6.344680092675103|0|2805.5|0
0|2020-05-01|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-02|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-03|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-04|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-05|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-06|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-07|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-08|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-09|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-10|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-11|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-12|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-13|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-14|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-15|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-16|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-17|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-18|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-19|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-20|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-21|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-22|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-23|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-24|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-25|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-26|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-27|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-28|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-29|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-30|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-05-31|2618.0|0|99.0|0|3.6437246963562755|0|2717.0|0
0|2020-06-01|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-02|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-03|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-04|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-05|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-06|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-07|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-08|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-09|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-10|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-11|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-12|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-13|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-14|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-15|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-16|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-17|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-18|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-19|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-20|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-21|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-22|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-23|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-24|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-25|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-26|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-27|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-28|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-29|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-06-30|2705.0|0|104.0|0|3.702385190459238|0|2809.0|0
0|2020-07-01|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-02|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-03|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-04|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-05|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-06|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-07|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-08|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-09|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-10|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-11|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-12|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-13|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-14|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-15|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-16|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-17|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-18|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-19|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-20|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-21|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-22|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-23|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-24|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-25|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-26|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-27|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-28|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-29|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-30|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-07-31|2578.0|0|119.0|0|4.412309974045235|0|2697.0|0
0|2020-08-01|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-02|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-03|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-04|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-05|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-06|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-07|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-08|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-09|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-10|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-11|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-12|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-13|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-14|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-15|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-16|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-17|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-18|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-19|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-20|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-21|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-22|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-23|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-24|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-25|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-26|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-27|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-28|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-29|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-30|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-08-31|2605.0|0|110.0|0|4.051565377532229|0|2715.0|0
0|2020-09-01|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-02|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-03|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-04|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-05|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-06|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-07|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-08|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-09|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-10|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-11|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-12|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-13|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-14|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-15|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-16|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-17|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-18|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-19|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-20|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-21|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-22|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-23|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-24|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-25|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-26|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-27|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-28|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-29|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-09-30|2686.0|0|84.0|0|3.032490974729242|0|2770.0|0
0|2020-10-01|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-02|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-03|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-04|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-05|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-06|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-07|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-08|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-09|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-10|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-11|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-12|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-13|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-14|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-15|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-16|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-17|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-18|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-19|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-20|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-21|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-22|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-23|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-24|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-25|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-26|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-27|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-28|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-29|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-30|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-10-31|2754.0|0|96.0|0|3.3684210526315788|0|2850.0|0
0|2020-11-01|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-02|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-03|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-04|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-05|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-06|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-07|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-08|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-09|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-10|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-11|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-12|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-13|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-14|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-15|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-16|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-17|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-18|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-19|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-20|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-21|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-22|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-23|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-24|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-25|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-26|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-27|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-28|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-29|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-11-30|2688.0|0|104.0|0|3.7249283667621778|0|2792.0|0
0|2020-12-01|2638.0|0|132.0|0|4.765342960288809|0|2770.0|0
0|2020-12-02|2638.0|0|132.0|0|4.765342960288809|0|2770.0|0
0|2020-12-03|2638.0|0|132.0|0|4.765342960288809|0|2770.0|0
0|2020-12-04|2638.0|0|132.0|0|4.765342960288809|0|2770.0|0
0|2020-12-05|2638.0|0|132.0|0|4.765342960288809|0|2770.0|0
0|2020-12-06|2638.0|0|132.0|0|4.765342960288809|0|2770.0|0
