|dates|Worth_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Worth_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Worth_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Worth_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Worth_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Worth_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Worth_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Worth_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
