|dates|Champaign_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Champaign_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Champaign_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Champaign_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Champaign_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Champaign_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Champaign_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Champaign_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
