|dates|Hendricks_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hendricks_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hendricks_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Hendricks_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Hendricks_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hendricks_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hendricks_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hendricks_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
