|dates|Jefferson_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jefferson_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jefferson_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jefferson_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jefferson_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jefferson_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jefferson_Colorado_UnitedStates.TotalPopulation.data|Jefferson_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|582881.0|0
