|dates|Carter_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Carter_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Carter_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Carter_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Carter_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Carter_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Carter_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Carter_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
