|dates|Lynn_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lynn_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lynn_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Lynn_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Lynn_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lynn_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lynn_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lynn_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
