|dates|McLeod_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McLeod_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McLeod_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McLeod_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McLeod_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McLeod_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McLeod_Minnesota_UnitedStates.TotalPopulation.data|McLeod_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|35893.0|0
