|dates|Clearwater_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clearwater_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clearwater_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clearwater_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clearwater_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clearwater_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clearwater_Idaho_UnitedStates.TotalPopulation.data|Clearwater_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8756.0|0
