|dates|Hickman_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Hickman_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Hickman_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Hickman_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Hickman_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Hickman_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Hickman_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Hickman_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-16|1611.0|0|95.0|0|5.5685814771395075|0|1706.0|0
0|2020-03-17|1611.0|0|95.0|0|5.5685814771395075|0|1706.0|0
0|2020-03-18|1611.0|0|95.0|0|5.5685814771395075|0|1706.0|0
0|2020-03-19|1611.0|0|95.0|0|5.5685814771395075|0|1706.0|0
0|2020-03-20|1611.0|0|95.0|0|5.5685814771395075|0|1706.0|0
0|2020-03-21|1611.0|0|95.0|0|5.5685814771395075|0|1706.0|0
0|2020-03-22|1611.0|0|95.0|0|5.5685814771395075|0|1706.0|0
0|2020-03-23|1611.0|0|95.0|0|5.5685814771395075|0|1706.0|0
0|2020-03-24|1611.0|0|95.0|0|5.5685814771395075|0|1706.0|0
0|2020-03-25|1611.0|0|95.0|0|5.5685814771395075|0|1706.0|0
0|2020-03-26|1611.0|0|95.0|0|5.5685814771395075|0|1706.0|0
0|2020-03-27|1611.0|0|95.0|0|5.5685814771395075|0|1706.0|0
0|2020-03-28|1611.0|0|95.0|0|5.5685814771395075|0|1706.0|0
0|2020-03-29|1611.0|0|95.0|0|5.5685814771395075|0|1706.0|0
0|2020-03-30|1611.0|0|95.0|0|5.5685814771395075|0|1706.0|0
0|2020-03-31|1611.0|0|95.0|0|5.5685814771395075|0|1706.0|0
0|2020-04-01|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-02|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-03|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-04|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-05|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-06|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-07|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-08|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-09|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-10|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-11|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-12|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-13|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-14|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-15|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-16|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-17|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-18|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-19|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-20|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-21|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-22|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-23|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-24|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-25|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-26|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-27|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-28|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-29|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-04-30|1523.0|0|186.5|0|10.90962269669494|0|1709.5|0
0|2020-05-01|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-02|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-03|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-04|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-05|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-06|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-07|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-08|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-09|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-10|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-11|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-12|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-13|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-14|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-15|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-16|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-17|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-18|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-19|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-20|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-21|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-22|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-23|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-24|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-25|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-26|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-27|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-28|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-29|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-30|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-05-31|1704.0|0|127.0|0|6.93610049153468|0|1831.0|0
0|2020-06-01|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-02|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-03|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-04|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-05|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-06|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-07|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-08|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-09|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-10|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-11|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-12|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-13|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-14|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-15|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-16|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-17|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-18|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-19|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-20|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-21|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-22|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-23|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-24|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-25|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-26|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-27|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-28|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-29|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-06-30|1649.0|0|81.0|0|4.682080924855492|0|1730.0|0
0|2020-07-01|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-02|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-03|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-04|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-05|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-06|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-07|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-08|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-09|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-10|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-11|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-12|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-13|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-14|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-15|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-16|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-17|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-18|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-19|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-20|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-21|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-22|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-23|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-24|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-25|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-26|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-27|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-28|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-29|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-30|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-07-31|1638.0|0|89.0|0|5.153445280833816|0|1727.0|0
0|2020-08-01|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-02|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-03|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-04|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-05|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-06|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-07|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-08|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-09|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-10|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-11|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-12|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-13|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-14|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-15|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-16|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-17|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-18|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-19|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-20|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-21|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-22|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-23|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-24|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-25|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-26|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-27|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-28|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-29|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-30|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-08-31|1599.0|0|77.0|0|4.594272076372315|0|1676.0|0
0|2020-09-01|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-02|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-03|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-04|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-05|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-06|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-07|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-08|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-09|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-10|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-11|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-12|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-13|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-14|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-15|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-16|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-17|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-18|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-19|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-20|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-21|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-22|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-23|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-24|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-25|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-26|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-27|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-28|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-29|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-09-30|1617.0|0|80.0|0|4.7142015321154975|0|1697.0|0
0|2020-10-01|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-02|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-03|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-04|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-05|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-06|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-07|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-08|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-09|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-10|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-11|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-12|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-13|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-14|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-15|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-16|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-17|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-18|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-19|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-20|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-21|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-22|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-23|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-24|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-25|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-26|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-27|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-28|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-29|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-30|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-10-31|1668.0|0|68.0|0|3.9170506912442398|0|1736.0|0
0|2020-11-01|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-02|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-03|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-04|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-05|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-06|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-07|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-08|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-09|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-10|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-11|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-12|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-13|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-14|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-15|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-16|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-17|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-18|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-19|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-20|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-21|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-22|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-23|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-24|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-25|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-26|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-27|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-28|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-29|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-11-30|1617.0|0|72.0|0|4.262877442273535|0|1689.0|0
0|2020-12-01|1582.0|0|86.0|0|5.155875299760192|0|1668.0|0
0|2020-12-02|1582.0|0|86.0|0|5.155875299760192|0|1668.0|0
0|2020-12-03|1582.0|0|86.0|0|5.155875299760192|0|1668.0|0
0|2020-12-04|1582.0|0|86.0|0|5.155875299760192|0|1668.0|0
0|2020-12-05|1582.0|0|86.0|0|5.155875299760192|0|1668.0|0
0|2020-12-06|1582.0|0|86.0|0|5.155875299760192|0|1668.0|0
0|2020-12-07|1582.0|0|86.0|0|5.155875299760192|0|1668.0|0
