|dates|RedRiver_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|RedRiver_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|RedRiver_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|RedRiver_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|RedRiver_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|RedRiver_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|RedRiver_Louisiana_UnitedStates.TotalPopulation.data|RedRiver_Louisiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8442.0|0
