|dates|Sherman_Texas_UnitedStates.BLS_EmployedPopulation.data|Sherman_Texas_UnitedStates.BLS_EmployedPopulation.missing|Sherman_Texas_UnitedStates.BLS_UnemployedPopulation.data|Sherman_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Sherman_Texas_UnitedStates.BLS_UnemploymentRate.data|Sherman_Texas_UnitedStates.BLS_UnemploymentRate.missing|Sherman_Texas_UnitedStates.BLS_LaborForcePopulation.data|Sherman_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|1322.0|0|36.0|0|2.6509572901325478|0|1358.0|0
0|2020-01-29|1322.0|0|36.0|0|2.6509572901325478|0|1358.0|0
0|2020-01-30|1322.0|0|36.0|0|2.6509572901325478|0|1358.0|0
0|2020-01-31|1322.0|0|36.0|0|2.6509572901325478|0|1358.0|0
0|2020-02-01|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-02|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-03|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-04|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-05|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-06|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-07|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-08|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-09|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-10|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-11|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-12|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-13|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-14|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-15|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-16|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-17|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-18|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-19|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-20|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-21|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-22|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-23|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-24|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-25|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-26|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-27|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-28|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-02-29|1343.5|0|33.0|0|2.397384671267708|0|1376.5|0
0|2020-03-01|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-02|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-03|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-04|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-05|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-06|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-07|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-08|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-09|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-10|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-11|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-12|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-13|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-14|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-15|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-16|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-17|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-18|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-19|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-20|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-21|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-22|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-23|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-24|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-25|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-26|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-27|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-28|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-29|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-30|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-03-31|1314.5|0|49.5|0|3.629032258064516|0|1364.0|0
0|2020-04-01|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-02|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-03|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-04|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-05|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-06|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-07|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-08|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-09|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-10|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-11|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-12|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-13|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-14|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-15|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-16|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-17|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-18|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-19|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-20|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-21|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-22|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-23|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-24|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-25|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-26|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-27|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-28|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-29|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-04-30|1187.5|0|32.0|0|2.6240262402624026|0|1219.5|0
0|2020-05-01|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-02|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-03|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-04|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-05|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-06|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-07|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-08|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-09|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-10|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-11|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-12|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-13|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-14|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-15|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-16|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-17|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-18|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-19|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-20|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-21|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-22|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-23|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-24|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-25|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-26|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-27|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-28|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-29|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-30|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-05-31|1174.0|0|36.0|0|2.975206611570248|0|1210.0|0
0|2020-06-01|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-02|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-03|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-04|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-05|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-06|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-07|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-08|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-09|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-10|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-11|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-12|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-13|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-14|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-15|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-16|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-17|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-18|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-19|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-20|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-21|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-22|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-23|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-24|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-25|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-26|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-27|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-28|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-29|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-06-30|1222.0|0|48.0|0|3.779527559055118|0|1270.0|0
0|2020-07-01|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-02|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-03|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-04|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-05|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-06|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-07|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-08|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-09|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-10|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-11|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-12|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-13|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-14|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-15|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-16|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-17|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-18|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-19|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-20|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-21|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-22|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-23|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-24|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-25|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-26|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-27|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-28|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-29|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-30|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-07-31|1240.0|0|45.0|0|3.501945525291829|0|1285.0|0
0|2020-08-01|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-02|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-03|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-04|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-05|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-06|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-07|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-08|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-09|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-10|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-11|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-12|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-13|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-14|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-15|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-16|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-17|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-18|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-19|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-20|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-21|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-22|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-23|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-24|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-25|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-26|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-27|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-28|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-29|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-30|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-08-31|1296.0|0|30.0|0|2.262443438914027|0|1326.0|0
0|2020-09-01|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-02|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-03|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-04|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-05|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-06|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-07|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-08|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-09|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-10|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-11|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-12|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-13|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-14|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-15|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-16|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-17|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-18|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-19|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-20|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-21|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-22|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-23|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-24|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-25|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-26|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-27|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-28|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-29|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-09-30|1266.0|0|39.0|0|2.9885057471264367|0|1305.0|0
0|2020-10-01|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-02|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-03|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-04|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-05|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-06|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-07|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-08|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-09|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-10|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-11|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-12|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-13|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-14|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-15|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-16|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-17|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-18|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-19|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-20|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-21|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-22|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-23|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-24|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-25|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-26|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-27|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-28|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-29|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-30|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-10-31|1316.0|0|46.0|0|3.3773861967694567|0|1362.0|0
0|2020-11-01|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-02|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-03|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-04|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-05|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-06|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-07|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-08|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-09|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-10|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-11|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-12|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-13|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-14|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-15|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-16|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-17|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-18|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-19|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-20|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-21|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-22|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-23|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-24|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-25|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-26|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-27|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-28|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-29|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-11-30|1249.0|0|45.0|0|3.4775888717156107|0|1294.0|0
0|2020-12-01|1261.0|0|47.0|0|3.5932721712538225|0|1308.0|0
0|2020-12-02|1261.0|0|47.0|0|3.5932721712538225|0|1308.0|0
0|2020-12-03|1261.0|0|47.0|0|3.5932721712538225|0|1308.0|0
0|2020-12-04|1261.0|0|47.0|0|3.5932721712538225|0|1308.0|0
0|2020-12-05|1261.0|0|47.0|0|3.5932721712538225|0|1308.0|0
0|2020-12-06|1261.0|0|47.0|0|3.5932721712538225|0|1308.0|0
