|dates|Grayson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Grayson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Grayson_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Grayson_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Grayson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Grayson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Grayson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Grayson_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
