|dates|Ouray_Colorado_UnitedStates.BLS_EmployedPopulation.data|Ouray_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Ouray_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Ouray_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Ouray_Colorado_UnitedStates.BLS_UnemploymentRate.data|Ouray_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Ouray_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Ouray_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-02|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-03|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-04|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-05|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-06|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-07|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-08|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-09|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-10|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-11|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-12|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-13|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-14|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-15|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-16|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-17|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-18|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-19|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-20|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-21|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-22|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-23|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-24|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-25|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-26|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-27|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-28|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-29|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-30|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-01-31|2273.0|0|77.0|0|3.276595744680851|0|2350.0|0
0|2020-02-01|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-02|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-03|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-04|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-05|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-06|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-07|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-08|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-09|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-10|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-11|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-12|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-13|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-14|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-15|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-16|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-17|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-18|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-19|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-20|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-21|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-22|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-23|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-24|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-25|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-26|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-27|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-28|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-02-29|2269.0|0|82.0|0|3.487877498936623|0|2351.0|0
0|2020-03-01|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-02|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-03|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-04|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-05|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-06|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-07|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-08|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-09|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-10|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-11|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-12|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-13|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-14|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-15|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-16|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-17|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-18|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-19|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-20|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-21|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-22|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-23|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-24|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-25|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-26|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-27|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-28|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-29|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-30|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-03-31|2112.0|0|148.0|0|6.548672566371682|0|2260.0|0
0|2020-04-01|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-02|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-03|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-04|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-05|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-06|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-07|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-08|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-09|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-10|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-11|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-12|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-13|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-14|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-15|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-16|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-17|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-18|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-19|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-20|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-21|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-22|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-23|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-24|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-25|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-26|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-27|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-28|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-29|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-04-30|1826.5|0|408.5|0|18.277404921700224|0|2235.0|0
0|2020-05-01|2099.0|0|376.0|0|15.191919191919192|0|2475.0|0
0|2020-05-02|2099.0|0|376.0|0|15.191919191919192|0|2475.0|0
