|dates|CharlesMix_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|CharlesMix_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|CharlesMix_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|CharlesMix_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|CharlesMix_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|CharlesMix_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|CharlesMix_SouthDakota_UnitedStates.TotalPopulation.data|CharlesMix_SouthDakota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9292.0|0
