|dates|Henry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Henry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Henry_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Henry_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Henry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Henry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Henry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Henry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
