|dates|Yell_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Yell_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Yell_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Yell_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Yell_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Yell_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Yell_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Yell_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
