|dates|Schley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Schley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Schley_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Schley_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Schley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Schley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Schley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Schley_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
