|dates|Henry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Henry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Henry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Henry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Henry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Henry_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Henry_Illinois_UnitedStates.TotalPopulation.data|Henry_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|48913.0|0
