|dates|Lipscomb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lipscomb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lipscomb_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Lipscomb_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Lipscomb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lipscomb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lipscomb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lipscomb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
