|dates|Irwin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Irwin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Irwin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Irwin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Irwin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Irwin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Irwin_Georgia_UnitedStates.TotalPopulation.data|Irwin_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9416.0|0
