|dates|Columbia_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Columbia_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Columbia_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Columbia_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Columbia_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Columbia_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Columbia_Oregon_UnitedStates.TotalPopulation.data|Columbia_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|52354.0|0
