|dates|JimWells_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|JimWells_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|JimWells_Texas_UnitedStates.NYT_ConfirmedDeaths.data|JimWells_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|JimWells_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|JimWells_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|JimWells_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|JimWells_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
